Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-Jul-00,106.2,109.8,103,107.85,106.7230358,1646736,7928,175744665,,,6.8,1.65
28-Jul-00,107.5,109.5,104.35,106.5,107.3165617,1563869,6707,167829044,,,5.15,-1
31-Jul-00,105.1,110.05,105.1,108,108.3720619,1738864,6122,188444277,,,4.95,2.9
1-Aug-00,107.35,115.4,104,113.05,112.1250964,5600115,15188,627913434,,,11.4,5.7
1-Aug-00,113.5,113.5,113.5,113.5,113.5,25000,2,2837500,,,0,0
2-Aug-00,112.5,118.85,110.1,116.7,114.7077805,4745884,13942,544389820,,,8.75,4.2
3-Aug-00,117.5,119.4,112.25,112.8,115.2565059,2893505,10079,333495276,,,7.15,-4.7
3-Aug-00,113.5,113.5,113.5,113.5,113.5,10000,1,1135000,,,0,0
4-Aug-00,113.35,113.35,113.35,113.35,113.35,160000,1,18136000,,,0,0
4-Aug-00,113.7,116,111.55,114.65,113.9555731,2350763,8518,267882545,,,4.45,0.95
7-Aug-00,114.4,115.75,107.5,109.05,111.0611362,2089106,8307,232018486,,,8.25,-5.35
8-Aug-00,109.7,115.9,106.15,115.2,111.8899806,3350546,11935,374892527,,,9.75,5.5
9-Aug-00,115.9,119.5,115.5,117.4,117.838802,2456098,8005,289423646,,,4,1.5
10-Aug-00,117,117.9,114,115.95,115.6331824,1016399,4708,117529451,,,3.9,-1.05
11-Aug-00,115,121,113.25,120.65,116.8970629,2493192,7950,291446822,,,7.75,5.65
14-Aug-00,121.25,126,119.75,125,123.2146281,4281014,14898,527483548,,,6.25,3.75
16-Aug-00,126,126.9,120.1,121.45,122.1796148,2061322,8259,251851528,,,6.8,-4.55
17-Aug-00,121,121.3,112.2,113.15,115.7379358,2162970,9842,250337683,,,9.1,-7.85
18-Aug-00,113.9,115.25,113.05,113.95,114.1637817,1244040,6144,142024311,,,2.2,0.05
21-Aug-00,115.5,117,114.1,115.7,115.6804158,705958,3565,81665515,,,2.9,0.2
22-Aug-00,115.95,117.8,115.2,116.4,116.7988134,1713842,6256,200174712,,,2.6,0.45
23-Aug-00,116.25,119.8,116,116.65,118.2527052,1806868,5369,213667029,,,3.8,0.4
24-Aug-00,117.4,117.7,113,116.1,115.4159842,1288376,4223,148699184,,,4.7,-1.3
25-Aug-00,116.5,124.8,115,121.8,120.0225939,3115753,6455,373960757,,,9.8,5.3
28-Aug-00,123.25,128.1,122.1,124.7,125.4514701,3136407,11721,393466869,,,6,1.45
29-Aug-00,124.1,126.5,122.7,124.2,124.6290871,1688170,6968,210395086,,,3.8,0.1
30-Aug-00,125,125.45,121.6,123.3,123.4311708,1065035,4783,131458517,,,3.85,-1.7
31-Aug-00,123.8,126.75,122.5,124.5,125.0653986,2466733,7147,308502946,,,4.25,0.7
4-Sep-00,126,127.5,122.1,123.55,125.1673149,2366657,7657,296228102,,,5.4,-2.45
5-Sep-00,122.3,125.5,121.35,121.55,123.0144164,2192016,7529,269649569,,,4.15,-0.75
6-Sep-00,121.2,121.2,117.55,118.4,119.2229552,1388512,5011,165542504,,,3.65,-2.8
7-Sep-00,118.35,119.9,117,118.2,118.3711915,536696,2668,63529345,,,2.9,-0.15
8-Sep-00,117.5,118.5,115,115.3,116.1520686,1405445,4898,163245344,,,3.5,-2.2
11-Sep-00,117,121.8,115.95,118.5,118.8096066,1383866,4890,164416575,,,5.85,1.5
12-Sep-00,118,118.75,116.4,116.8,117.4757278,859462,3849,100965924,,,2.35,-1.2
13-Sep-00,116.45,116.95,114.5,115.25,115.2505962,670094,3005,77228733,,,2.45,-1.2
14-Sep-00,115.4,115.5,113.2,113.9,114.057615,455767,1998,51983697,,,2.3,-1.5
15-Sep-00,114,114.9,108.5,108.95,111.3578601,1183127,4593,131750491,,,6.4,-5.05
18-Sep-00,108,109.4,105,106.35,107.1406313,974705,3930,104430509,,,4.4,-1.65
19-Sep-00,105.4,107.85,103.1,104.45,105.2691953,1028926,4659,108314212,,,4.75,-0.95
20-Sep-00,105.8,106.45,104,105.9,105.4148957,434972,2225,45852528,,,2.45,0.1
21-Sep-00,106,108.7,105.05,106.2,107.2075329,811505,3965,86999449,,,3.65,0.2
22-Sep-00,105.8,105.8,97.65,98.1,99.50544508,2752301,7118,273868936,,,8.15,-7.7
25-Sep-00,100.15,103.5,96,97.75,98.56641209,1492281,6102,147088784,,,7.5,-2.4
26-Sep-00,97.5,99.4,96.15,97.1,97.88814242,1143311,4933,111916590,,,3.25,-0.4
27-Sep-00,96.45,98.3,95.5,97.3,97.26001028,604803,3015,58823146,,,2.8,0.85
28-Sep-00,97,97.5,91.1,91.65,93.305105,1377375,5270,128516119,,,6.4,-5.35
29-Sep-00,92.1,94.7,91.5,92.25,92.75992551,1866679,6451,173153005,,,3.2,0.15
3-Oct-00,93,96.4,91.1,94.7,94.90974802,2119178,6779,201130650,,,5.3,1.7
4-Oct-00,95,97,94.25,95.9,96.02147557,1239455,4877,119014298,,,2.75,0.9
5-Oct-00,96.2,96.9,92.9,93,94.82015733,723816,3638,68632347,,,4,-3.2
6-Oct-00,92.55,94,91,91.15,92.20185056,1180076,4544,108805191,,,3,-1.4
9-Oct-00,93,94.5,91.2,92.1,92.70547263,979291,4546,90785635,,,3.3,-0.9
10-Oct-00,93,93.25,88.15,88.5,90.3790448,1081173,4718,97715383,,,5.1,-4.5
11-Oct-00,88.3,89.8,86.2,88.35,88.30144998,742770,3179,65587668,,,3.6,0.05
12-Oct-00,87.5,89.9,87.25,89,88.84702193,654669,3042,58165391,,,2.65,1.5
13-Oct-00,88,88.9,84.7,84.95,86.87114935,1210836,4846,105186715,,,4.2,-3.05
16-Oct-00,88.2,90.9,86.35,86.55,88.28715248,1051020,3755,92791563,,,4.55,-1.65
17-Oct-00,87.45,88.4,84.1,84.9,85.78973365,734302,3756,62995573,,,4.3,-2.55
18-Oct-00,85,86.95,83.5,86.2,85.33370783,741433,2931,63269227,,,3.45,1.2
19-Oct-00,86.5,91.45,85.5,90,88.76161039,1819987,5744,161544977,,,5.95,3.5
20-Oct-00,91.5,94.95,90.3,91.75,92.88774335,1824756,5897,169497467,,,4.65,0.25
23-Oct-00,92.5,93.5,87.75,88.1,90.24562953,931594,3794,84072287,,,5.75,-4.4
24-Oct-00,88,90,87,88.1,88.79324556,801192,3512,71140438,,,3,0.1
25-Oct-00,88,93.9,87.25,92.9,91.33839269,1382125,4649,126241076,,,6.65,4.9
26-Oct-00,92.95,94.25,90.5,92.7,93.27744945,531149,1801,49544224,,,3.75,-0.25
27-Oct-00,91.1,93.25,90.7,92.55,92.28817261,648757,2524,59872598,,,2.55,1.45
30-Oct-00,93,93.5,90.25,90.95,91.41442583,431795,1922,39472292,,,3.25,-2.05
31-Oct-00,90.65,94,90.1,93.45,92.91612377,1387163,4723,128889809,,,3.9,2.8
1-Nov-00,93.95,98.75,93.1,97.4,96.27964245,2604508,7557,250761099,,,5.65,3.45
2-Nov-00,97.9,101.2,96.8,99.9,98.93248197,3735047,7497,369517470,,,4.4,2
3-Nov-00,100.1,111.7,100.1,111.35,106.4694894,4050172,11284,431219745,,,11.6,11.25
3-Nov-00,93.1,110,93.1,110,108.092,250,4,27023,,,16.9,16.9
6-Nov-00,113.9,114,107.1,107.5,110.1071677,2676525,9266,294704587,,,6.9,-6.4
7-Nov-00,107,111.4,106.1,110.45,109.4397582,2558340,8361,279984111,,,5.3,3.45
8-Nov-00,110.15,112.55,105.55,106.9,109.4465098,3135015,10153,343116450,,,7,-3.25
9-Nov-00,106.15,106.9,103.25,104.15,105.0638398,1346949,5256,141515634,,,3.65,-2
10-Nov-00,104.05,105.75,101,101.35,102.8088294,1586918,5650,163149182,,,4.75,-2.7
13-Nov-00,99.6,108.5,98,106.25,105.1855033,5523281,15152,580969092,,,10.5,6.65
13-Nov-00,107.55,108.45,107.55,108.45,107.6464286,56000,20,6028200,,,0.9,0.9
14-Nov-00,107,111.25,106,111.1,109.4093359,4251802,14195,465186833,,,5.25,4.1
15-Nov-00,111.35,117.2,111.1,115.95,114.4980503,5879836,17831,673229758,,,6.1,4.6
16-Nov-00,116.8,118.5,107.6,108.75,113.4159438,5561318,16136,630742130,,,10.9,-8.05
17-Nov-00,108.5,113.6,107.1,113.1,112.1961423,3627172,10632,406954706,,,6.5,4.6
20-Nov-00,116,120.75,114.15,120.15,117.9785377,6379734,17261,752671688,,,6.6,4.15
21-Nov-00,120,120.9,116.6,118.35,118.706496,3417872,10601,405723609,,,4.3,-1.65
22-Nov-00,118.95,121.9,117.3,118.45,119.345502,4127632,11724,492614313,,,4.6,-0.5
23-Nov-00,118.1,127.45,117,126.1,123.6028386,9853126,25241,1217874343,,,10.45,8
24-Nov-00,126.25,128,123.6,126.45,125.6736254,5052691,14688,634989996,,,4.4,0.2
27-Nov-00,129.5,136.55,126.5,136.55,130.7090264,6895537,19215,901308928,,,10.05,7.05
28-Nov-00,137.7,144.85,133.15,141.95,138.4428195,10519756,29396,1456384681,,,11.7,4.25
28-Nov-00,147.3,147.3,147.3,147.3,147.3,600,2,88380,,,0,0
29-Nov-00,119.5,152.8,119.5,144,132.19,1000,3,132190,,,33.3,24.5
29-Nov-00,141.05,145.9,138,143.05,141.7670905,11268791,30163,1597543713,,,7.9,2
30-Nov-00,142.1,145.4,138.55,142.65,141.7830465,10354669,26025,1468116516,,,6.85,0.55
1-Dec-00,142.5,148.6,140.5,144.85,144.7712643,9900280,24283,1433276053,,,8.1,2.35
4-Dec-00,145.05,146.8,142,145.05,144.8319616,4054264,13229,587187008,,,4.8,0
5-Dec-00,145,147.45,142.95,146.65,145.2831947,5090847,14056,739614516,,,4.5,1.65
5-Dec-00,133.5,156.35,133.5,156.35,148.7333333,60,3,8924,,,22.85,22.85
6-Dec-00,146.8,151,144.5,150.4,148.4496204,6799758,17203,1009421494,,,6.5,3.6
7-Dec-00,149.1,157.7,149.05,157.05,154.7435947,8257707,19441,1277827265,,,8.65,7.95
8-Dec-00,157.7,159.7,154.2,156.1,156.2172221,5772690,14820,901793596,,,5.5,-1.6
11-Dec-00,157,157.95,152.1,153.35,153.6852165,3674776,11141,564758745,,,5.85,-3.65
12-Dec-00,154,156.5,151.9,155.75,154.6994852,5444644,15479,842283624,,,4.6,1.75
13-Dec-00,156,164,155.2,163.1,160.1259281,7694812,16410,1232138913,,,8.8,7.1
14-Dec-00,163.5,169,162,165.8,166.1226889,6766422,18469,1124056217,,,7,2.3
15-Dec-00,165.1,167.15,158,163.15,163.0302271,7313360,17735,1192298742,,,9.15,-1.95
18-Dec-00,159.7,166,156.25,164.55,161.1896657,6981611,19131,1125363543,,,9.75,4.85
19-Dec-00,165.1,167.15,160.3,161,163.4033179,6233793,17395,1018622459,,,6.85,-4.1
20-Dec-00,160.9,162.7,157.1,159.65,159.9846505,4743012,12575,758809117,,,5.6,-1.25
21-Dec-00,159.1,160.25,154.5,159.65,157.6941635,4825265,13492,760916128,,,5.75,0.55
22-Dec-00,159.2,163,156.1,157.3,158.8693188,5650241,14412,897649939,,,6.9,-1.9
26-Dec-00,159.25,159.25,150.15,152.85,153.5528794,4924090,12732,756108198,,,9.1,-6.4
27-Dec-00,151.8,153.8,146.25,150.05,149.7456139,4428049,14002,663080916,,,7.55,-1.75
27-Dec-00,146.05,150.2,146,150.05,148.04,150,4,22206,,,4.2,4
28-Dec-00,152.95,155.1,152.95,155.1,153.485,200,5,30697,,,2.15,2.15
28-Dec-00,150.15,159.25,150.15,158.55,156.0033163,5474539,13190,854046239,,,9.1,8.4
29-Dec-00,159.35,160.9,157.15,159,159.1903647,4296573,10772,683973023,,,3.75,-0.35
1-Jan-01,160,163,158.05,160.6,160.9520795,3104536,8799,499681525,,,4.95,0.6
2-Jan-01,160.9,167.45,160.55,166.05,163.7793503,6483488,16642,1061861452,,,6.9,5.15
2-Jan-01,160,160,160,160,160,20,1,3200,,,0,0
3-Jan-01,165.1,167.75,163.7,165.5,165.7441663,4643852,12266,769691378,,,4.05,0.4
4-Jan-01,166,168.7,160,163.2,163.5138835,4397201,11984,719003412,,,8.7,-2.8
5-Jan-01,163.3,164.5,160.35,163.65,162.6106313,4835198,10258,786254599,,,4.15,0.35
8-Jan-01,162.4,170.4,158.75,161.05,162.4831703,5943358,13240,965695650,,,11.65,-1.35
9-Jan-01,160.1,162,156.2,158.5,158.2811763,4362458,10704,690494984,,,5.8,-1.6
10-Jan-01,158.3,160.2,153.65,154.65,156.3416423,3649050,9505,570498470,,,6.55,-3.65
11-Jan-01,154.55,158.4,149.8,156.95,153.6422206,7704553,17040,1183744632,,,8.6,2.4
12-Jan-01,157.25,157.5,154.1,154.7,155.3720325,3120343,8884,484814034,,,3.4,-2.55
15-Jan-01,155,155.9,151.6,152.65,152.9929492,1576135,4686,241137542,,,4.3,-2.35
16-Jan-01,152,154,149.1,152.25,152.4101069,2333077,6581,355584515,,,4.9,0.25
17-Jan-01,153.45,156.75,152.75,153.4,154.6512482,1920016,7264,296932871,,,4,-0.05
18-Jan-01,153.5,159,152.9,157.95,155.6614844,2959819,7688,460729819,,,6.1,4.45
19-Jan-01,159.1,163.8,158.05,162.05,161.6210656,3425854,11521,553690174,,,5.75,2.95
22-Jan-01,164.95,167.5,158.55,160.95,161.878559,3863110,13078,625354680,,,8.95,-4
23-Jan-01,161,163.45,159.2,162.05,161.6997516,3026814,11583,489435072,,,4.25,1.05
24-Jan-01,162.5,175,162.5,174.75,170.0605484,9635343,25098,1638591715,,,12.5,12.25
25-Jan-01,174.25,176.1,169.05,173.55,173.1053701,5123570,15999,886917481,,,7.05,-0.7
29-Jan-01,171,180,167.1,173.25,175.3748604,7168876,19738,1257240628,,,12.9,2.25
30-Jan-01,174.4,178,173.8,177.6,176.4812303,4560910,14707,804915008,,,4.2,3.2
31-Jan-01,177.8,182.25,175.4,178.95,179.728327,5926776,17414,1065209535,,,6.85,1.15
1-Feb-01,178.75,183.4,174.55,179.75,179.5830869,5807141,17166,1042864307,,,8.85,1
2-Feb-01,178.1,190.9,178.05,189.25,186.1197375,7234394,17865,1346463512,,,12.85,11.15
5-Feb-01,189,193.3,188.1,190.5,191.3178219,6302445,20038,1205770050,,,5.2,1.5
6-Feb-01,191,192.4,185.1,186.9,187.8215733,4545492,15966,853741459,,,7.3,-4.1
6-Feb-01,175.3,188,175.3,186,182.2678571,1400,11,255175,,,12.7,10.7
7-Feb-01,186.6,190.5,183.1,188.6,186.9786468,4471515,14163,836077824,,,7.4,2
8-Feb-01,188,191.5,186.5,189.65,189.3481439,3711333,12787,702734015,,,5,1.65
9-Feb-01,189.5,195,184.25,193.95,189.3263661,6637962,19707,1256741224,,,10.75,4.45
12-Feb-01,195,196.75,189,191.3,192.2610474,5063357,17023,973486320,,,7.75,-3.7
13-Feb-01,191,191,186.5,187.5,188.3978052,4306658,14146,811364915,,,4.5,-3.5
14-Feb-01,187,190.5,182.55,189.6,186.468056,5243287,15724,977705534,,,7.95,2.6
15-Feb-01,190,192.8,188,188.45,190.688697,3479642,11845,663528399,,,4.8,-1.55
16-Feb-01,189,191.9,183.5,184.3,187.8444174,3496207,12858,656742967,,,8.4,-4.7
19-Feb-01,184,189.2,176.8,186.7,185.4725241,4015433,11703,744752494,,,12.4,2.7
20-Feb-01,186.7,193.9,186.05,192.75,190.8533636,8147091,22353,1554899721,,,7.85,6.05
21-Feb-01,192.2,192.2,186,186.75,188.2374818,3360603,12928,632591446,,,6.2,-5.45
22-Feb-01,186.05,190.45,183.75,186.25,186.0276658,4374505,13569,813778954,,,6.7,0.2
23-Feb-01,185.9,187.25,179.15,180.15,183.6677939,4125051,12318,757639017,,,8.1,-5.75
26-Feb-01,180,183,173.2,181.65,178.1430721,5091777,15520,907064797,,,9.8,1.65
27-Feb-01,182,184.9,178.1,182.5,181.7602309,3417267,11033,621123239,,,6.8,0.5
28-Feb-01,183,188,172,177.85,180.5380058,5596923,18099,1010457317,,,16,-5.15
1-Mar-01,177,193.25,177,189.35,187.7059039,7136789,18304,1339617430,,,16.25,12.35
2-Mar-01,191,199.8,189,192.25,194.1688681,6722631,18661,1305325652,,,10.8,1.25
5-Mar-01,193.5,195.6,176.9,181.45,184.8791541,5246361,15890,969942784,,,18.7,-12.05
7-Mar-01,183,184.5,170.6,178.1,176.0647343,2882165,10356,507447615,,,13.9,-4.9
8-Mar-01,178.5,183.15,177.6,181.5,180.8705225,1776594,8257,321333485,,,5.55,3
9-Mar-01,180,181,166,169.65,171.1602762,2250902,10524,385265008,,,15,-10.35
12-Mar-01,170.7,171.4,160.8,162.2,167.1366811,1005501,5061,168056100,,,10.6,-8.5
13-Mar-01,161.05,161.05,136.25,136.25,139.0351116,3198199,8884,444661955,,,24.8,-24.8
14-Mar-01,129.1,158,125.4,157.5,144.3267239,2313807,8987,333944184,,,32.6,28.4
14-Mar-01,146.25,146.25,146.25,146.25,146.2,10,1,1462,,,0,0
15-Mar-01,156.7,166.4,148,164.95,158.3473691,1592620,8421,252187187,,,18.4,8.25
16-Mar-01,164,176,158.5,172.9,170.8251543,2028869,9411,346581860,,,17.5,8.9
19-Mar-01,172.5,176,165,166.05,168.9527412,707635,4458,119556873,,,11,-6.45
20-Mar-01,167,167.95,157.3,162.25,162.4008244,965101,6570,156733198,,,10.65,-4.75
21-Mar-01,160.5,161.1,153.25,156.3,156.5624741,1223644,9572,191576732,,,7.85,-4.2
22-Mar-01,156,160.4,153.1,154.95,157.6377673,1765539,8226,278315626,,,7.3,-1.05
23-Mar-01,154.95,156.8,138.5,148.2,147.3912368,1600174,8023,235851625,,,18.3,-6.75
26-Mar-01,149.9,149.9,142.1,143.55,144.5311023,578318,4156,83584938,,,7.8,-6.35
27-Mar-01,144,145.3,137.8,138.65,141.6205388,1085339,6264,153706294,,,7.5,-5.35
28-Mar-01,138,146.8,137.5,141.25,143.183019,1080429,6961,154699086,,,9.3,3.25
29-Mar-01,140.5,143.5,137.65,140.75,140.802578,1176318,7828,165628607,,,5.85,0.25
30-Mar-01,138.1,140,129.5,129.8,132.9885391,1456691,7428,193723208,,,10.5,-8.3
2-Apr-01,119.8,125.5,111,115.7,116.9406459,1851043,10786,216462164,,,14.5,-4.1
3-Apr-01,113.55,122.9,113.55,118.35,119.2999273,2056295,10288,245315844,,,9.35,4.8
4-Apr-01,117.2,129.1,113.6,128.1,121.7922533,4499480,13021,548001808,,,15.5,10.9
6-Apr-01,129.75,137.35,129.75,132.4,133.421229,2664534,13618,355505401,,,7.6,2.65
9-Apr-01,133.1,136.5,131.2,135.25,134.3646275,1262856,7902,169683176,,,5.3,2.15
10-Apr-01,135,140.8,131.5,132.8,135.8804197,2679355,13116,364071882,,,9.3,-2.2
11-Apr-01,133.9,135.35,123.2,129.05,129.9229312,2009984,10048,261143013,,,12.15,-4.85
12-Apr-01,127.7,134.9,120.4,126.85,129.0048528,2273341,13701,293272021,,,14.5,-0.85
16-Apr-01,127,133.9,126.5,132.2,130.8408045,1092424,6669,142933635,,,7.4,5.2
17-Apr-01,133,142.45,131.1,138.9,138.7231136,2331808,10855,323475666,,,11.35,5.9
18-Apr-01,139.5,154.4,139.5,151.85,147.0603542,4077350,14836,599616535,,,14.9,12.35
19-Apr-01,154.8,158.9,148.5,150.95,154.0850246,2662171,13554,410200684,,,10.4,-3.85
20-Apr-01,151.4,153.25,145.5,147.05,148.5850168,1380868,9897,205176295,,,7.75,-4.35
23-Apr-01,148.1,164,147.05,152.5,155.3969517,3734109,14722,580269156,,,16.95,4.4
23-Apr-01,158.35,158.35,135.6,154,147.8913043,230,5,34015,,,22.75,-4.35
24-Apr-01,151.25,154.65,150,152.25,152.3732252,1885658,9511,287323791,,,4.65,1
25-Apr-01,152.8,158.95,152.4,157.2,156.1832736,2145530,8906,335095899,,,6.55,4.4
26-Apr-01,159,161.8,152.5,154.85,158.3721707,2626104,12502,415901791,,,9.3,-4.15
27-Apr-01,152.5,152.5,131.2,134.9,138.1428036,2913730,13979,402510831,,,21.3,-17.6
30-Apr-01,132.9,151,132.9,149.8,145.3729828,3801229,16754,552595998,,,18.1,16.9
2-May-01,151,156.7,148.35,151,153.4875585,2472606,11708,379514258,,,8.35,0
3-May-01,149.5,151.1,137.2,139.1,143.2490152,1930818,9504,276587777,,,13.9,-10.4
4-May-01,137.9,143.8,134.7,139.9,140.3771972,2121410,10290,297797590,,,9.1,2
4-May-01,140.5,140.5,139.25,139.25,140.25,125000,2,17531250,,,1.25,-1.25
7-May-01,143,143,143,143,143,1000,1,143000,,,0,0
7-May-01,143.8,144.5,141,141.7,142.6104518,1419678,8061,202460921,,,3.5,-2.1
8-May-01,142,143,140.3,140.75,141.6059028,1682425,9821,238241311,,,2.7,-1.25
8-May-01,140,141,140,141,140.5,200,11,28100,,,1,1
9-May-01,141.75,144.95,138,139.65,143.0954627,2918031,13989,417556996,,,6.95,-2.1
10-May-01,138.45,140.65,137.1,138.05,138.5132325,1030946,7084,142799663,,,3.55,-0.4
11-May-01,138.2,138.55,134.25,135.15,135.9263263,1440650,8092,195822262,,,4.3,-3.05
14-May-01,135,136,132.5,133.55,133.8312887,1309148,7012,175204964,,,3.5,-1.45
15-May-01,132.1,132.1,123.1,131.15,130.0810437,1743813,9807,226837015,,,9,-0.95
16-May-01,131.9,134.15,130,130.9,132.1401481,1511630,7582,199747012,,,4.15,-1
16-May-01,133.85,133.85,130.7,131.5,132.3604941,85000,268,11250642,,,3.15,-2.35
17-May-01,131.75,139.7,131.75,137.35,136.8388876,3582741,16532,490258293,,,7.95,5.6
18-May-01,138.2,147,138.2,143.55,143.8385207,6215132,18389,893975393,,,8.8,5.35
21-May-01,145,146,138.3,138.8,141.8680751,1991156,10584,282481469,,,7.7,-6.2
22-May-01,139.8,141.2,138.3,139.15,139.6240461,1853097,9116,258736901,,,2.9,-0.65
23-May-01,139.75,142.4,139.5,140.2,141.0656314,1368247,7426,193012627,,,2.9,0.45
24-May-01,140.05,143.1,139.05,139.4,141.6154981,1646642,8597,233190027,,,4.05,-0.65
25-May-01,140,141,136.2,136.85,137.8438917,1819045,9365,250744242,,,4.8,-3.15
28-May-01,138.2,142.2,137.25,139.95,140.3344069,3533402,14065,495857874,,,4.95,1.75
29-May-01,140,145,139.1,142.25,143.0863714,4923282,18694,704454557,,,5.9,2.25
30-May-01,142.9,148.45,142.5,144.9,146.3247154,6642059,22530,971897393,,,5.95,2
31-May-01,143.5,145.5,137.2,139.5,141.0279026,2875394,14038,405510785,,,8.3,-4
1-Jun-01,140,142.9,138.1,138.55,140.9341851,3000553,11248,422880492,,,4.8,-1.45
4-Jun-01,140,143.5,139.8,141.1,141.7218234,2291717,10289,324786312,,,3.7,1.1
5-Jun-01,141.6,143.7,138.75,139.35,141.6029519,2026810,9785,287002279,,,4.95,-2.25
5-Jun-01,141.1,141.1,141.1,141.1,141.1,23000,1,3245300,,,0,0
6-Jun-01,140.5,141.45,133.6,135.05,137.8245342,1364340,7093,188039525,,,7.85,-5.45
7-Jun-01,134.95,137.25,133.1,136.45,134.900944,1984504,9294,267711463,,,4.15,1.5
8-Jun-01,136.85,140.25,135.5,139.5,137.9644306,1933293,8662,266725668,,,4.75,2.65
11-Jun-01,139.5,143.5,139.5,141.5,142.1853597,1800256,7268,255970047,,,4,2
12-Jun-01,140.5,143.25,137.8,139.3,140.3860026,2417025,10259,339316478,,,5.45,-1.2
13-Jun-01,139.85,140.4,138.4,138.85,139.2827762,1515658,5627,211105054,,,2,-1
14-Jun-01,138.65,138.9,135.6,136,136.6103304,2221492,5237,303478756,,,3.3,-2.65
15-Jun-01,135.55,135.55,131.25,132.85,133.1195713,2484251,7926,330702428,,,4.3,-2.7
18-Jun-01,132.5,132.5,128.25,129.95,130.1155635,1134649,5461,147635494,,,4.25,-2.55
19-Jun-01,130.45,134.3,130.4,133.85,132.776616,870040,4661,115520967,,,3.9,3.4
20-Jun-01,134.4,136.8,134.05,135.5,135.3748101,1159467,5367,156962625,,,2.75,1.1
20-Jun-01,136.5,136.5,136.5,136.5,136.5,50000,10,6825000,,,0,0
21-Jun-01,135.65,136.75,133.1,135.45,134.8452015,863419,4338,116427909,,,3.65,-0.2
22-Jun-01,135.75,135.75,126.65,130,129.6146756,954985,5187,123780071,,,9.1,-5.75
25-Jun-01,127.3,131,126,130.15,129.6497718,881291,4095,114259177,,,5,2.85
26-Jun-01,130,134.75,128,132.9,131.8847367,1670610,6963,220327960,,,6.75,2.9
27-Jun-01,133.9,138.25,132.55,136.7,135.6991604,1608628,6860,218289469,,,5.7,2.8
28-Jun-01,137.15,138,133.8,135.25,135.5014458,517366,3421,70103841,,,4.2,-1.9
29-Jun-01,135.65,137.75,132.55,136.4,135.5731945,827562,3897,112195224,,,5.2,0.75
2-Jul-01,138,145,110,141.2,83.14246806,2200430,8522,182949181,,,35,3.2
3-Jul-01,140.9,140.9,134,138.2,137.4641064,438477,2660,60274849,,,6.9,-2.7
4-Jul-01,138.5,143.45,135.3,138.7,139.2001925,752186,5564,104704436,,,8.15,0.2
5-Jul-01,140.9,143,135.1,135.8,137.3841252,381308,3150,52385666,,,7.9,-5.1
6-Jul-01,135,135.75,133.2,134.5,134.1772366,538653,2726,72274971,,,2.55,-0.5
9-Jul-01,132.75,135.5,132.2,134.95,134.5659048,353381,2072,47553034,,,3.3,2.2
10-Jul-01,136,137.5,133.3,134.9,135.0477188,572437,3337,77306311,,,4.2,-1.1
11-Jul-01,135,142,135,139.95,137.7103844,589509,3569,81181511,,,7,4.95
12-Jul-01,142.5,148.4,142,146.8,146.544083,4286815,19342,628207373,,,6.4,4.3
13-Jul-01,149.8,150.9,138.6,139.9,145.3291116,1139805,6843,165646848,,,12.3,-9.9
16-Jul-01,140.9,147.75,140.5,147.25,144.9265399,1476462,8162,213978529,,,7.25,6.35
17-Jul-01,148.5,152,142.5,143.55,144.0081111,1055718,6188,152031955,,,9.5,-4.95
18-Jul-01,145,145.9,140.1,140.6,143.1356934,549754,3938,78689420,,,5.8,-4.4
19-Jul-01,140,142.9,139.6,141.65,141.7776094,372844,3381,52860931,,,3.3,1.65
20-Jul-01,143,143,138.3,139.55,140.3036731,430430,3380,60390910,,,4.7,-3.45
23-Jul-01,142.9,142.9,139.5,141,140.7437186,199,4,28008,,,3.4,-1.9
24-Jul-01,140,141.25,138.25,140.45,139.7422795,147885,1822,20665787,,,3,0.45
25-Jul-01,140,140.3,136.5,137,137.9546899,276230,2304,38107224,,,3.8,-3
26-Jul-01,135.45,138.9,135,137.45,137.0593025,211121,2044,28936097,,,3.9,2
27-Jul-01,137,138.7,136.25,137.4,137.7279543,140991,1463,19418402,,,2.45,0.4
30-Jul-01,137.5,141.4,137.5,139.15,139.6465547,364857,2498,50951023,,,3.9,1.65
31-Jul-01,140.5,141.85,138.35,139,140.1205594,249346,2092,34938501,,,3.5,-1.5
1-Aug-01,140,143.4,139.25,141.5,141.8957618,804225,4870,114116119,,,4.15,1.5
2-Aug-01,142,143.6,139.25,140.5,142.3392123,503210,2623,71626515,,,4.35,-1.5
3-Aug-01,141.05,144.1,138.5,143.1,141.5013013,357709,2536,50616289,,,5.6,2.05
6-Aug-01,143,148.1,141.6,142.2,145.5616826,1143427,6509,166439158,,,6.5,-0.8
7-Aug-01,142.9,144.5,141.5,142.85,143.2009191,351012,2979,50265241,,,3,-0.05
8-Aug-01,141.5,142.8,140.1,142.4,141.880569,221584,1843,31438464,,,2.7,0.9
9-Aug-01,143,146.1,141,144.95,144.013956,389151,2979,56043175,,,5.1,1.95
10-Aug-01,146.75,147.8,145.1,145.75,146.1287277,350849,2882,51269118,,,2.7,-1
13-Aug-01,146,147.4,143.5,143.75,144.9907428,258717,2192,37511570,,,3.9,-2.25
